Row,Column,Layer,Code,Start_Time[day],Stop_Time[day],Start_Head[m],Stop_Head[m]
54,53,1,4,0.00E+00,1.00E+00,0.00E+00,0.00E+00
55,53,1,4,0.00E+00,1.00E+00,0.00E+00,0.00E+00
56,53,1,4,0.00E+00,1.00E+00,0.00E+00,0.00E+00
57,53,1,4,0.00E+00,1.00E+00,0.00E+00,0.00E+00
58,53,1,4,0.00E+00,1.00E+00,0.00E+00,0.00E+00
59,53,1,4,0.00E+00,1.00E+00,0.00E+00,0.00E+00
60,53,1,4,0.00E+00,1.00E+00,0.00E+00,0.00E+00
61,53,1,4,0.00E+00,1.00E+00,0.00E+00,0.00E+00
62,53,1,4,0.00E+00,1.00E+00,0.00E+00,0.00E+00
63,53,1,4,0.00E+00,1.00E+00,0.00E+00,0.00E+00
64,53,1,4,0.00E+00,1.00E+00,0.00E+00,0.00E+00
65,53,1,4,0.00E+00,1.00E+00,0.00E+00,0.00E+00
66,53,1,4,0.00E+00,1.00E+00,0.00E+00,0.00E+00
67,53,1,4,0.00E+00,1.00E+00,0.00E+00,0.00E+00
68,53,1,4,0.00E+00,1.00E+00,0.00E+00,0.00E+00
69,53,1,4,0.00E+00,1.00E+00,0.00E+00,0.00E+00
70,53,1,4,0.00E+00,1.00E+00,0.00E+00,0.00E+00
71,53,1,4,0.00E+00,1.00E+00,0.00E+00,0.00E+00
72,53,1,4,0.00E+00,1.00E+00,0.00E+00,0.00E+00
73,53,1,4,0.00E+00,1.00E+00,0.00E+00,0.00E+00
74,53,1,4,0.00E+00,1.00E+00,0.00E+00,0.00E+00
75,53,1,4,0.00E+00,1.00E+00,0.00E+00,0.00E+00
76,53,1,3,0.00E+00,1.00E+00,0.00E+00,0.00E+00
77,53,1,3,0.00E+00,1.00E+00,0.00E+00,0.00E+00
78,53,1,3,0.00E+00,1.00E+00,0.00E+00,0.00E+00
79,53,1,3,0.00E+00,1.00E+00,0.00E+00,0.00E+00
80,53,1,3,0.00E+00,1.00E+00,0.00E+00,0.00E+00
81,53,1,3,0.00E+00,1.00E+00,0.00E+00,0.00E+00
82,53,1,3,0.00E+00,1.00E+00,0.00E+00,0.00E+00
83,53,1,3,0.00E+00,1.00E+00,0.00E+00,0.00E+00
84,53,1,3,0.00E+00,1.00E+00,0.00E+00,0.00E+00
85,53,1,3,0.00E+00,1.00E+00,0.00E+00,0.00E+00
86,53,1,3,0.00E+00,1.00E+00,0.00E+00,0.00E+00
87,53,1,3,0.00E+00,1.00E+00,0.00E+00,0.00E+00
88,53,1,3,0.00E+00,1.00E+00,0.00E+00,0.00E+00
89,53,1,3,0.00E+00,1.00E+00,0.00E+00,0.00E+00
90,53,1,3,0.00E+00,1.00E+00,0.00E+00,0.00E+00
91,53,1,3,0.00E+00,1.00E+00,0.00E+00,0.00E+00
92,53,1,3,0.00E+00,1.00E+00,0.00E+00,0.00E+00
93,53,1,3,0.00E+00,1.00E+00,0.00E+00,0.00E+00
94,53,1,3,0.00E+00,1.00E+00,0.00E+00,0.00E+00
95,53,1,3,0.00E+00,1.00E+00,0.00E+00,0.00E+00
96,53,1,3,0.00E+00,1.00E+00,0.00E+00,0.00E+00
97,53,1,3,0.00E+00,1.00E+00,0.00E+00,0.00E+00
98,53,1,3,0.00E+00,1.00E+00,0.00E+00,0.00E+00
99,53,1,3,0.00E+00,1.00E+00,0.00E+00,0.00E+00
100,53,1,3,0.00E+00,1.00E+00,0.00E+00,0.00E+00
101,53,1,3,0.00E+00,1.00E+00,0.00E+00,0.00E+00
102,53,1,3,0.00E+00,1.00E+00,0.00E+00,0.00E+00
103,53,1,3,0.00E+00,1.00E+00,0.00E+00,0.00E+00
104,53,1,3,0.00E+00,1.00E+00,0.00E+00,0.00E+00
105,53,1,3,0.00E+00,1.00E+00,0.00E+00,0.00E+00
106,53,1,3,0.00E+00,1.00E+00,0.00E+00,0.00E+00
107,53,1,3,0.00E+00,1.00E+00,0.00E+00,0.00E+00
108,53,1,2,0.00E+00,1.00E+00,0.00E+00,0.00E+00
109,53,1,2,0.00E+00,1.00E+00,0.00E+00,0.00E+00
115,53,1,2,0.00E+00,1.00E+00,0.00E+00,0.00E+00
119,53,1,5,0.00E+00,1.00E+00,0.00E+00,0.00E+00
120,53,1,5,0.00E+00,1.00E+00,0.00E+00,0.00E+00
121,53,1,5,0.00E+00,1.00E+00,0.00E+00,0.00E+00
122,53,1,5,0.00E+00,1.00E+00,0.00E+00,0.00E+00
123,53,1,5,0.00E+00,1.00E+00,0.00E+00,0.00E+00
124,53,1,5,0.00E+00,1.00E+00,0.00E+00,0.00E+00
125,53,1,5,0.00E+00,1.00E+00,0.00E+00,0.00E+00
126,53,1,5,0.00E+00,1.00E+00,0.00E+00,0.00E+00
127,53,1,5,0.00E+00,1.00E+00,0.00E+00,0.00E+00
128,53,1,5,0.00E+00,1.00E+00,0.00E+00,0.00E+00
129,53,1,5,0.00E+00,1.00E+00,0.00E+00,0.00E+00
130,53,1,5,0.00E+00,1.00E+00,0.00E+00,0.00E+00
131,53,1,5,0.00E+00,1.00E+00,0.00E+00,0.00E+00
132,53,1,5,0.00E+00,1.00E+00,0.00E+00,0.00E+00
133,53,1,5,0.00E+00,1.00E+00,0.00E+00,0.00E+00
38,54,1,4,0.00E+00,1.00E+00,0.00E+00,0.00E+00
39,54,1,4,0.00E+00,1.00E+00,0.00E+00,0.00E+00
40,54,1,4,0.00E+00,1.00E+00,0.00E+00,0.00E+00
41,54,1,4,0.00E+00,1.00E+00,0.00E+00,0.00E+00
42,54,1,4,0.00E+00,1.00E+00,0.00E+00,0.00E+00
43,54,1,4,0.00E+00,1.00E+00,0.00E+00,0.00E+00
44,54,1,4,0.00E+00,1.00E+00,0.00E+00,0.00E+00
45,54,1,4,0.00E+00,1.00E+00,0.00E+00,0.00E+00
46,54,1,4,0.00E+00,1.00E+00,0.00E+00,0.00E+00
47,54,1,4,0.00E+00,1.00E+00,0.00E+00,0.00E+00
48,54,1,4,0.00E+00,1.00E+00,0.00E+00,0.00E+00
49,54,1,4,0.00E+00,1.00E+00,0.00E+00,0.00E+00
50,54,1,4,0.00E+00,1.00E+00,0.00E+00,0.00E+00
51,54,1,4,0.00E+00,1.00E+00,0.00E+00,0.00E+00
52,54,1,4,0.00E+00,1.00E+00,0.00E+00,0.00E+00
53,54,1,4,0.00E+00,1.00E+00,0.00E+00,0.00E+00
54,54,1,4,0.00E+00,1.00E+00,0.00E+00,0.00E+00
55,54,1,4,0.00E+00,1.00E+00,0.00E+00,0.00E+00
56,54,1,4,0.00E+00,1.00E+00,0.00E+00,0.00E+00
57,54,1,4,0.00E+00,1.00E+00,0.00E+00,0.00E+00
58,54,1,4,0.00E+00,1.00E+00,0.00E+00,0.00E+00
59,54,1,4,0.00E+00,1.00E+00,0.00E+00,0.00E+00
60,54,1,4,0.00E+00,1.00E+00,0.00E+00,0.00E+00
61,54,1,4,0.00E+00,1.00E+00,0.00E+00,0.00E+00
62,54,1,4,0.00E+00,1.00E+00,0.00E+00,0.00E+00
63,54,1,4,0.00E+00,1.00E+00,0.00E+00,0.00E+00
64,54,1,4,0.00E+00,1.00E+00,0.00E+00,0.00E+00
65,54,1,4,0.00E+00,1.00E+00,0.00E+00,0.00E+00
66,54,1,4,0.00E+00,1.00E+00,0.00E+00,0.00E+00
67,54,1,4,0.00E+00,1.00E+00,0.00E+00,0.00E+00
68,54,1,4,0.00E+00,1.00E+00,0.00E+00,0.00E+00
69,54,1,4,0.00E+00,1.00E+00,0.00E+00,0.00E+00
70,54,1,4,0.00E+00,1.00E+00,0.00E+00,0.00E+00
71,54,1,4,0.00E+00,1.00E+00,0.00E+00,0.00E+00
72,54,1,4,0.00E+00,1.00E+00,0.00E+00,0.00E+00
73,54,1,4,0.00E+00,1.00E+00,0.00E+00,0.00E+00
74,54,1,4,0.00E+00,1.00E+00,0.00E+00,0.00E+00
75,54,1,4,0.00E+00,1.00E+00,0.00E+00,0.00E+00
76,54,1,3,0.00E+00,1.00E+00,0.00E+00,0.00E+00
77,54,1,3,0.00E+00,1.00E+00,0.00E+00,0.00E+00
78,54,1,3,0.00E+00,1.00E+00,0.00E+00,0.00E+00
79,54,1,3,0.00E+00,1.00E+00,0.00E+00,0.00E+00
80,54,1,3,0.00E+00,1.00E+00,0.00E+00,0.00E+00
81,54,1,3,0.00E+00,1.00E+00,0.00E+00,0.00E+00
82,54,1,3,0.00E+00,1.00E+00,0.00E+00,0.00E+00
83,54,1,3,0.00E+00,1.00E+00,0.00E+00,0.00E+00
84,54,1,3,0.00E+00,1.00E+00,0.00E+00,0.00E+00
85,54,1,3,0.00E+00,1.00E+00,0.00E+00,0.00E+00
86,54,1,3,0.00E+00,1.00E+00,0.00E+00,0.00E+00
87,54,1,3,0.00E+00,1.00E+00,0.00E+00,0.00E+00
88,54,1,3,0.00E+00,1.00E+00,0.00E+00,0.00E+00
89,54,1,3,0.00E+00,1.00E+00,0.00E+00,0.00E+00
90,54,1,3,0.00E+00,1.00E+00,0.00E+00,0.00E+00
91,54,1,3,0.00E+00,1.00E+00,0.00E+00,0.00E+00
92,54,1,3,0.00E+00,1.00E+00,0.00E+00,0.00E+00
93,54,1,3,0.00E+00,1.00E+00,0.00E+00,0.00E+00
94,54,1,3,0.00E+00,1.00E+00,0.00E+00,0.00E+00
95,54,1,3,0.00E+00,1.00E+00,0.00E+00,0.00E+00
96,54,1,3,0.00E+00,1.00E+00,0.00E+00,0.00E+00
97,54,1,3,0.00E+00,1.00E+00,0.00E+00,0.00E+00
98,54,1,3,0.00E+00,1.00E+00,0.00E+00,0.00E+00
99,54,1,3,0.00E+00,1.00E+00,0.00E+00,0.00E+00
100,54,1,3,0.00E+00,1.00E+00,0.00E+00,0.00E+00
101,54,1,3,0.00E+00,1.00E+00,0.00E+00,0.00E+00
102,54,1,3,0.00E+00,1.00E+00,0.00E+00,0.00E+00
103,54,1,3,0.00E+00,1.00E+00,0.00E+00,0.00E+00
104,54,1,3,0.00E+00,1.00E+00,0.00E+00,0.00E+00
105,54,1,3,0.00E+00,1.00E+00,0.00E+00,0.00E+00
106,54,1,3,0.00E+00,1.00E+00,0.00E+00,0.00E+00
107,54,1,3,0.00E+00,1.00E+00,0.00E+00,0.00E+00
108,54,1,2,0.00E+00,1.00E+00,0.00E+00,0.00E+00
109,54,1,2,0.00E+00,1.00E+00,0.00E+00,0.00E+00
110,54,1,2,0.00E+00,1.00E+00,0.00E+00,0.00E+00
114,54,1,2,0.00E+00,1.00E+00,0.00E+00,0.00E+00
115,54,1,2,0.00E+00,1.00E+00,0.00E+00,0.00E+00
119,54,1,5,0.00E+00,1.00E+00,0.00E+00,0.00E+00
120,54,1,5,0.00E+00,1.00E+00,0.00E+00,0.00E+00
121,54,1,5,0.00E+00,1.00E+00,0.00E+00,0.00E+00
122,54,1,5,0.00E+00,1.00E+00,0.00E+00,0.00E+00
123,54,1,5,0.00E+00,1.00E+00,0.00E+00,0.00E+00
124,54,1,5,0.00E+00,1.00E+00,0.00E+00,0.00E+00
125,54,1,5,0.00E+00,1.00E+00,0.00E+00,0.00E+00
126,54,1,5,0.00E+00,1.00E+00,0.00E+00,0.00E+00
127,54,1,5,0.00E+00,1.00E+00,0.00E+00,0.00E+00
128,54,1,5,0.00E+00,1.00E+00,0.00E+00,0.00E+00
129,54,1,5,0.00E+00,1.00E+00,0.00E+00,0.00E+00
130,54,1,5,0.00E+00,1.00E+00,0.00E+00,0.00E+00
131,54,1,5,0.00E+00,1.00E+00,0.00E+00,0.00E+00
132,54,1,5,0.00E+00,1.00E+00,0.00E+00,0.00E+00
133,54,1,5,0.00E+00,1.00E+00,0.00E+00,0.00E+00
33,55,1,4,0.00E+00,1.00E+00,0.00E+00,0.00E+00
34,55,1,4,0.00E+00,1.00E+00,0.00E+00,0.00E+00
35,55,1,4,0.00E+00,1.00E+00,0.00E+00,0.00E+00
36,55,1,4,0.00E+00,1.00E+00,0.00E+00,0.00E+00
37,55,1,4,0.00E+00,1.00E+00,0.00E+00,0.00E+00
38,55,1,4,0.00E+00,1.00E+00,0.00E+00,0.00E+00
39,55,1,4,0.00E+00,1.00E+00,0.00E+00,0.00E+00
40,55,1,4,0.00E+00,1.00E+00,0.00E+00,0.00E+00
41,55,1,4,0.00E+00,1.00E+00,0.00E+00,0.00E+00
42,55,1,4,0.00E+00,1.00E+00,0.00E+00,0.00E+00
43,55,1,4,0.00E+00,1.00E+00,0.00E+00,0.00E+00
44,55,1,4,0.00E+00,1.00E+00,0.00E+00,0.00E+00
45,55,1,4,0.00E+00,1.00E+00,0.00E+00,0.00E+00
46,55,1,4,0.00E+00,1.00E+00,0.00E+00,0.00E+00
47,55,1,4,0.00E+00,1.00E+00,0.00E+00,0.00E+00
48,55,1,4,0.00E+00,1.00E+00,0.00E+00,0.00E+00
49,55,1,4,0.00E+00,1.00E+00,0.00E+00,0.00E+00
50,55,1,4,0.00E+00,1.00E+00,0.00E+00,0.00E+00
51,55,1,4,0.00E+00,1.00E+00,0.00E+00,0.00E+00
52,55,1,4,0.00E+00,1.00E+00,0.00E+00,0.00E+00
53,55,1,4,0.00E+00,1.00E+00,0.00E+00,0.00E+00
54,55,1,4,0.00E+00,1.00E+00,0.00E+00,0.00E+00
55,55,1,4,0.00E+00,1.00E+00,0.00E+00,0.00E+00
56,55,1,4,0.00E+00,1.00E+00,0.00E+00,0.00E+00
57,55,1,4,0.00E+00,1.00E+00,0.00E+00,0.00E+00
58,55,1,4,0.00E+00,1.00E+00,0.00E+00,0.00E+00
59,55,1,4,0.00E+00,1.00E+00,0.00E+00,0.00E+00
60,55,1,4,0.00E+00,1.00E+00,0.00E+00,0.00E+00
61,55,1,4,0.00E+00,1.00E+00,0.00E+00,0.00E+00
62,55,1,4,0.00E+00,1.00E+00,0.00E+00,0.00E+00
63,55,1,4,0.00E+00,1.00E+00,0.00E+00,0.00E+00
64,55,1,4,0.00E+00,1.00E+00,0.00E+00,0.00E+00
65,55,1,4,0.00E+00,1.00E+00,0.00E+00,0.00E+00
66,55,1,4,0.00E+00,1.00E+00,0.00E+00,0.00E+00
67,55,1,4,0.00E+00,1.00E+00,0.00E+00,0.00E+00
68,55,1,4,0.00E+00,1.00E+00,0.00E+00,0.00E+00
69,55,1,4,0.00E+00,1.00E+00,0.00E+00,0.00E+00
70,55,1,4,0.00E+00,1.00E+00,0.00E+00,0.00E+00
71,55,1,4,0.00E+00,1.00E+00,0.00E+00,0.00E+00
72,55,1,4,0.00E+00,1.00E+00,0.00E+00,0.00E+00
73,55,1,4,0.00E+00,1.00E+00,0.00E+00,0.00E+00
74,55,1,4,0.00E+00,1.00E+00,0.00E+00,0.00E+00
75,55,1,4,0.00E+00,1.00E+00,0.00E+00,0.00E+00
76,55,1,3,0.00E+00,1.00E+00,0.00E+00,0.00E+00
77,55,1,3,0.00E+00,1.00E+00,0.00E+00,0.00E+00
78,55,1,3,0.00E+00,1.00E+00,0.00E+00,0.00E+00
79,55,1,3,0.00E+00,1.00E+00,0.00E+00,0.00E+00
80,55,1,3,0.00E+00,1.00E+00,0.00E+00,0.00E+00
81,55,1,3,0.00E+00,1.00E+00,0.00E+00,0.00E+00
82,55,1,3,0.00E+00,1.00E+00,0.00E+00,0.00E+00
83,55,1,3,0.00E+00,1.00E+00,0.00E+00,0.00E+00
84,55,1,3,0.00E+00,1.00E+00,0.00E+00,0.00E+00
85,55,1,3,0.00E+00,1.00E+00,0.00E+00,0.00E+00
86,55,1,3,0.00E+00,1.00E+00,0.00E+00,0.00E+00
87,55,1,3,0.00E+00,1.00E+00,0.00E+00,0.00E+00
88,55,1,3,0.00E+00,1.00E+00,0.00E+00,0.00E+00
89,55,1,3,0.00E+00,1.00E+00,0.00E+00,0.00E+00
90,55,1,3,0.00E+00,1.00E+00,0.00E+00,0.00E+00
91,55,1,3,0.00E+00,1.00E+00,0.00E+00,0.00E+00
92,55,1,3,0.00E+00,1.00E+00,0.00E+00,0.00E+00
93,55,1,3,0.00E+00,1.00E+00,0.00E+00,0.00E+00
94,55,1,3,0.00E+00,1.00E+00,0.00E+00,0.00E+00
95,55,1,3,0.00E+00,1.00E+00,0.00E+00,0.00E+00
96,55,1,3,0.00E+00,1.00E+00,0.00E+00,0.00E+00
97,55,1,3,0.00E+00,1.00E+00,0.00E+00,0.00E+00
98,55,1,3,0.00E+00,1.00E+00,0.00E+00,0.00E+00
99,55,1,3,0.00E+00,1.00E+00,0.00E+00,0.00E+00
100,55,1,3,0.00E+00,1.00E+00,0.00E+00,0.00E+00
101,55,1,3,0.00E+00,1.00E+00,0.00E+00,0.00E+00
102,55,1,3,0.00E+00,1.00E+00,0.00E+00,0.00E+00
103,55,1,3,0.00E+00,1.00E+00,0.00E+00,0.00E+00
104,55,1,3,0.00E+00,1.00E+00,0.00E+00,0.00E+00
105,55,1,3,0.00E+00,1.00E+00,0.00E+00,0.00E+00
106,55,1,3,0.00E+00,1.00E+00,0.00E+00,0.00E+00
107,55,1,3,0.00E+00,1.00E+00,0.00E+00,0.00E+00
108,55,1,2,0.00E+00,1.00E+00,0.00E+00,0.00E+00
109,55,1,2,0.00E+00,1.00E+00,0.00E+00,0.00E+00
110,55,1,2,0.00E+00,1.00E+00,0.00E+00,0.00E+00
111,55,1,2,0.00E+00,1.00E+00,0.00E+00,0.00E+00
112,55,1,2,0.00E+00,1.00E+00,0.00E+00,0.00E+00
113,55,1,2,0.00E+00,1.00E+00,0.00E+00,0.00E+00
114,55,1,2,0.00E+00,1.00E+00,0.00E+00,0.00E+00
115,55,1,2,0.00E+00,1.00E+00,0.00E+00,0.00E+00
118,55,1,5,0.00E+00,1.00E+00,0.00E+00,0.00E+00
119,55,1,5,0.00E+00,1.00E+00,0.00E+00,0.00E+00
120,55,1,5,0.00E+00,1.00E+00,0.00E+00,0.00E+00
121,55,1,5,0.00E+00,1.00E+00,0.00E+00,0.00E+00
122,55,1,5,0.00E+00,1.00E+00,0.00E+00,0.00E+00
123,55,1,5,0.00E+00,1.00E+00,0.00E+00,0.00E+00
124,55,1,5,0.00E+00,1.00E+00,0.00E+00,0.00E+00
125,55,1,5,0.00E+00,1.00E+00,0.00E+00,0.00E+00
126,55,1,5,0.00E+00,1.00E+00,0.00E+00,0.00E+00
127,55,1,5,0.00E+00,1.00E+00,0.00E+00,0.00E+00
128,55,1,5,0.00E+00,1.00E+00,0.00E+00,0.00E+00
129,55,1,5,0.00E+00,1.00E+00,0.00E+00,0.00E+00
130,55,1,5,0.00E+00,1.00E+00,0.00E+00,0.00E+00
131,55,1,5,0.00E+00,1.00E+00,0.00E+00,0.00E+00
132,55,1,5,0.00E+00,1.00E+00,0.00E+00,0.00E+00
133,55,1,5,0.00E+00,1.00E+00,0.00E+00,0.00E+00
27,56,1,2,0.00E+00,1.00E+00,0.00E+00,0.00E+00
28,56,1,2,0.00E+00,1.00E+00,0.00E+00,0.00E+00
29,56,1,2,0.00E+00,1.00E+00,0.00E+00,0.00E+00
30,56,1,2,0.00E+00,1.00E+00,0.00E+00,0.00E+00
31,56,1,2,0.00E+00,1.00E+00,0.00E+00,0.00E+00
32,56,1,2,0.00E+00,1.00E+00,0.00E+00,0.00E+00
33,56,1,2,0.00E+00,1.00E+00,0.00E+00,0.00E+00
34,56,1,2,0.00E+00,1.00E+00,0.00E+00,0.00E+00
35,56,1,2,0.00E+00,1.00E+00,0.00E+00,0.00E+00
36,56,1,2,0.00E+00,1.00E+00,0.00E+00,0.00E+00
37,56,1,2,0.00E+00,1.00E+00,0.00E+00,0.00E+00
38,56,1,2,0.00E+00,1.00E+00,0.00E+00,0.00E+00
39,56,1,2,0.00E+00,1.00E+00,0.00E+00,0.00E+00
40,56,1,2,0.00E+00,1.00E+00,0.00E+00,0.00E+00
41,56,1,2,0.00E+00,1.00E+00,0.00E+00,0.00E+00
42,56,1,2,0.00E+00,1.00E+00,0.00E+00,0.00E+00
43,56,1,2,0.00E+00,1.00E+00,0.00E+00,0.00E+00
44,56,1,2,0.00E+00,1.00E+00,0.00E+00,0.00E+00
45,56,1,2,0.00E+00,1.00E+00,0.00E+00,0.00E+00
46,56,1,2,0.00E+00,1.00E+00,0.00E+00,0.00E+00
47,56,1,2,0.00E+00,1.00E+00,0.00E+00,0.00E+00
48,56,1,2,0.00E+00,1.00E+00,0.00E+00,0.00E+00
49,56,1,2,0.00E+00,1.00E+00,0.00E+00,0.00E+00
50,56,1,2,0.00E+00,1.00E+00,0.00E+00,0.00E+00
51,56,1,2,0.00E+00,1.00E+00,0.00E+00,0.00E+00
52,56,1,2,0.00E+00,1.00E+00,0.00E+00,0.00E+00
53,56,1,2,0.00E+00,1.00E+00,0.00E+00,0.00E+00
54,56,1,2,0.00E+00,1.00E+00,0.00E+00,0.00E+00
55,56,1,2,0.00E+00,1.00E+00,0.00E+00,0.00E+00
56,56,1,2,0.00E+00,1.00E+00,0.00E+00,0.00E+00
57,56,1,2,0.00E+00,1.00E+00,0.00E+00,0.00E+00
58,56,1,2,0.00E+00,1.00E+00,0.00E+00,0.00E+00
59,56,1,2,0.00E+00,1.00E+00,0.00E+00,0.00E+00
60,56,1,2,0.00E+00,1.00E+00,0.00E+00,0.00E+00
61,56,1,2,0.00E+00,1.00E+00,0.00E+00,0.00E+00
62,56,1,2,0.00E+00,1.00E+00,0.00E+00,0.00E+00
63,56,1,2,0.00E+00,1.00E+00,0.00E+00,0.00E+00
64,56,1,2,0.00E+00,1.00E+00,0.00E+00,0.00E+00
65,56,1,2,0.00E+00,1.00E+00,0.00E+00,0.00E+00
66,56,1,2,0.00E+00,1.00E+00,0.00E+00,0.00E+00
67,56,1,2,0.00E+00,1.00E+00,0.00E+00,0.00E+00
68,56,1,2,0.00E+00,1.00E+00,0.00E+00,0.00E+00
69,56,1,2,0.00E+00,1.00E+00,0.00E+00,0.00E+00
70,56,1,2,0.00E+00,1.00E+00,0.00E+00,0.00E+00
71,56,1,2,0.00E+00,1.00E+00,0.00E+00,0.00E+00
72,56,1,2,0.00E+00,1.00E+00,0.00E+00,0.00E+00
73,56,1,2,0.00E+00,1.00E+00,0.00E+00,0.00E+00
74,56,1,2,0.00E+00,1.00E+00,0.00E+00,0.00E+00
75,56,1,2,0.00E+00,1.00E+00,0.00E+00,0.00E+00
76,56,1,2,0.00E+00,1.00E+00,0.00E+00,0.00E+00
77,56,1,2,0.00E+00,1.00E+00,0.00E+00,0.00E+00
78,56,1,2,0.00E+00,1.00E+00,0.00E+00,0.00E+00
79,56,1,2,0.00E+00,1.00E+00,0.00E+00,0.00E+00
80,56,1,2,0.00E+00,1.00E+00,0.00E+00,0.00E+00
81,56,1,2,0.00E+00,1.00E+00,0.00E+00,0.00E+00
82,56,1,2,0.00E+00,1.00E+00,0.00E+00,0.00E+00
83,56,1,2,0.00E+00,1.00E+00,0.00E+00,0.00E+00
84,56,1,2,0.00E+00,1.00E+00,0.00E+00,0.00E+00
85,56,1,2,0.00E+00,1.00E+00,0.00E+00,0.00E+00
86,56,1,2,0.00E+00,1.00E+00,0.00E+00,0.00E+00
87,56,1,2,0.00E+00,1.00E+00,0.00E+00,0.00E+00
88,56,1,2,0.00E+00,1.00E+00,0.00E+00,0.00E+00
89,56,1,2,0.00E+00,1.00E+00,0.00E+00,0.00E+00
90,56,1,2,0.00E+00,1.00E+00,0.00E+00,0.00E+00
91,56,1,2,0.00E+00,1.00E+00,0.00E+00,0.00E+00
92,56,1,2,0.00E+00,1.00E+00,0.00E+00,0.00E+00
93,56,1,2,0.00E+00,1.00E+00,0.00E+00,0.00E+00
94,56,1,2,0.00E+00,1.00E+00,0.00E+00,0.00E+00
95,56,1,2,0.00E+00,1.00E+00,0.00E+00,0.00E+00
96,56,1,2,0.00E+00,1.00E+00,0.00E+00,0.00E+00
97,56,1,2,0.00E+00,1.00E+00,0.00E+00,0.00E+00
98,56,1,2,0.00E+00,1.00E+00,0.00E+00,0.00E+00
99,56,1,2,0.00E+00,1.00E+00,0.00E+00,0.00E+00
100,56,1,2,0.00E+00,1.00E+00,0.00E+00,0.00E+00
101,56,1,2,0.00E+00,1.00E+00,0.00E+00,0.00E+00
102,56,1,2,0.00E+00,1.00E+00,0.00E+00,0.00E+00
103,56,1,2,0.00E+00,1.00E+00,0.00E+00,0.00E+00
104,56,1,2,0.00E+00,1.00E+00,0.00E+00,0.00E+00
105,56,1,2,0.00E+00,1.00E+00,0.00E+00,0.00E+00
106,56,1,2,0.00E+00,1.00E+00,0.00E+00,0.00E+00
107,56,1,2,0.00E+00,1.00E+00,0.00E+00,0.00E+00
108,56,1,2,0.00E+00,1.00E+00,0.00E+00,0.00E+00
109,56,1,2,0.00E+00,1.00E+00,0.00E+00,0.00E+00
110,56,1,2,0.00E+00,1.00E+00,0.00E+00,0.00E+00
111,56,1,2,0.00E+00,1.00E+00,0.00E+00,0.00E+00
112,56,1,2,0.00E+00,1.00E+00,0.00E+00,0.00E+00
113,56,1,2,0.00E+00,1.00E+00,0.00E+00,0.00E+00
114,56,1,2,0.00E+00,1.00E+00,0.00E+00,0.00E+00
115,56,1,2,0.00E+00,1.00E+00,0.00E+00,0.00E+00
118,56,1,5,0.00E+00,1.00E+00,0.00E+00,0.00E+00
119,56,1,2,0.00E+00,1.00E+00,0.00E+00,0.00E+00
120,56,1,2,0.00E+00,1.00E+00,0.00E+00,0.00E+00
121,56,1,2,0.00E+00,1.00E+00,0.00E+00,0.00E+00
122,56,1,2,0.00E+00,1.00E+00,0.00E+00,0.00E+00
123,56,1,2,0.00E+00,1.00E+00,0.00E+00,0.00E+00
124,56,1,2,0.00E+00,1.00E+00,0.00E+00,0.00E+00
125,56,1,2,0.00E+00,1.00E+00,0.00E+00,0.00E+00
126,56,1,2,0.00E+00,1.00E+00,0.00E+00,0.00E+00
127,56,1,2,0.00E+00,1.00E+00,0.00E+00,0.00E+00
128,56,1,2,0.00E+00,1.00E+00,0.00E+00,0.00E+00
129,56,1,2,0.00E+00,1.00E+00,0.00E+00,0.00E+00
130,56,1,2,0.00E+00,1.00E+00,0.00E+00,0.00E+00
131,56,1,2,0.00E+00,1.00E+00,0.00E+00,0.00E+00
132,56,1,2,0.00E+00,1.00E+00,0.00E+00,0.00E+00
133,56,1,2,0.00E+00,1.00E+00,0.00E+00,0.00E+00
136,56,1,2,0.00E+00,1.00E+00,0.00E+00,0.00E+00
11,57,1,2,0.00E+00,1.00E+00,0.00E+00,0.00E+00
22,57,1,2,0.00E+00,1.00E+00,0.00E+00,0.00E+00
23,57,1,2,0.00E+00,1.00E+00,0.00E+00,0.00E+00
24,57,1,2,0.00E+00,1.00E+00,0.00E+00,0.00E+00
25,57,1,2,0.00E+00,1.00E+00,0.00E+00,0.00E+00
26,57,1,2,0.00E+00,1.00E+00,0.00E+00,0.00E+00
27,57,1,2,0.00E+00,1.00E+00,0.00E+00,0.00E+00
28,57,1,2,0.00E+00,1.00E+00,0.00E+00,0.00E+00
29,57,1,2,0.00E+00,1.00E+00,0.00E+00,0.00E+00
30,57,1,2,0.00E+00,1.00E+00,0.00E+00,0.00E+00
31,57,1,2,0.00E+00,1.00E+00,0.00E+00,0.00E+00
32,57,1,2,0.00E+00,1.00E+00,0.00E+00,0.00E+00
33,57,1,2,0.00E+00,1.00E+00,0.00E+00,0.00E+00
34,57,1,2,0.00E+00,1.00E+00,0.00E+00,0.00E+00
35,57,1,2,0.00E+00,1.00E+00,0.00E+00,0.00E+00
36,57,1,2,0.00E+00,1.00E+00,0.00E+00,0.00E+00
37,57,1,2,0.00E+00,1.00E+00,0.00E+00,0.00E+00
38,57,1,2,0.00E+00,1.00E+00,0.00E+00,0.00E+00
39,57,1,2,0.00E+00,1.00E+00,0.00E+00,0.00E+00
40,57,1,2,0.00E+00,1.00E+00,0.00E+00,0.00E+00
